Document,Term,Term Frequency,Document Length,Inverse Document Frequency,TF-IDF Weight
cybersecurity.txt#doc1,militari,1,693,1.3863,1.3863
cybersecurity.txt#doc1,base,1,693,0.9808,0.9808
cybersecurity.txt#doc1,sold,2,693,2.0794,4.1589
cybersecurity.txt#doc1,gather,1,693,2.0794,2.0794
cybersecurity.txt#doc1,soviet,1,693,2.0794,2.0794
cybersecurity.txt#doc1,kgb,1,693,2.0794,2.0794
cybersecurity.txt#doc1,marku,1,693,2.0794,2.0794
cybersecurity.txt#doc1,hess,1,693,2.0794,2.0794
cybersecurity.txt#doc1,arrest,1,693,2.0794,2.0794
cybersecurity.txt#doc1,29,1,693,2.0794,2.0794
cybersecurity.txt#doc1,convict,1,693,2.0794,2.0794
cybersecurity.txt#doc1,along,1,693,1.3863,1.3863
cybersecurity.txt#doc1,two,1,693,1.3863,1.3863
cybersecurity.txt#doc1,coconspir,1,693,2.0794,2.0794
cybersecurity.txt#doc1,15,1,693,0.6931,0.6931
cybersecurity.txt#doc1,feb,1,693,2.0794,2.0794
cybersecurity.txt#doc1,1988,1,693,2.0794,2.0794
cybersecurity.txt#doc1,call,1,693,1.3863,1.3863
cybersecurity.txt#doc1,morri,1,693,2.0794,2.0794
cybersecurity.txt#doc1,via,1,693,1.3863,1.3863
cybersecurity.txt#doc1,mainstream,1,693,1.3863,1.3863
cybersecurity.txt#doc1,media,1,693,0.47,0.47
cybersecurity.txt#doc1,attent,1,693,2.0794,2.0794
cybersecurity.txt#doc1,netscap,3,693,2.0794,6.2383
cybersecurity.txt#doc1,protocol,1,693,2.0794,2.0794
cybersecurity.txt#doc1,ssl,2,693,2.0794,4.1589
cybersecurity.txt#doc1,shortli,1,693,2.0794,2.0794
cybersecurity.txt#doc1,nation,2,693,0.2877,0.5754
cybersecurity.txt#doc1,center,1,693,1.3863,1.3863
cybersecurity.txt#doc1,supercomput,1,693,2.0794,2.0794
cybersecurity.txt#doc1,applic,1,693,0.9808,0.9808
cybersecurity.txt#doc1,ncsa,1,693,2.0794,2.0794
cybersecurity.txt#doc1,launch,2,693,0.9808,1.9617
cybersecurity.txt#doc1,mosaic,1,693,2.0794,2.0794
cybersecurity.txt#doc1,10,2,693,0.1335,0.2671
cybersecurity.txt#doc1,web,1,693,1.3863,1.3863
cybersecurity.txt#doc1,browser,1,693,2.0794,2.0794
cybersecurity.txt#doc1,1993,1,693,2.0794,2.0794
cybersecurity.txt#doc1,version,2,693,2.0794,4.1589
cybersecurity.txt#doc1,readi,1,693,1.3863,1.3863
cybersecurity.txt#doc1,1994,1,693,2.0794,2.0794
cybersecurity.txt#doc1,never,1,693,1.3863,1.3863
cybersecurity.txt#doc1,seriou,1,693,0.9808,0.9808
cybersecurity.txt#doc1,1995,1,693,2.0794,2.0794
cybersecurity.txt#doc1,20,1,693,0.6931,0.6931
cybersecurity.txt#doc1,agenc,3,693,0.6931,2.0794
cybersecurity.txt#doc1,nsa,4,693,2.0794,8.3178
cybersecurity.txt#doc1,respons,1,693,0.1335,0.1335
cybersecurity.txt#doc1,us,2,693,2.0794,4.1589
cybersecurity.txt#doc1,collect,1,693,0.6931,0.6931
cybersecurity.txt#doc1,foreign,2,693,2.0794,4.1589
cybersecurity.txt#doc1,intellig,1,693,0.47,0.47
cybersecurity.txt#doc1,analyz,1,693,2.0794,2.0794
cybersecurity.txt#doc1,commonli,1,693,2.0794,2.0794
cybersecurity.txt#doc1,configur,1,693,2.0794,2.0794
cybersecurity.txt#doc1,find,1,693,1.3863,1.3863
cybersecurity.txt#doc1,offens,1,693,1.3863,1.3863
cybersecurity.txt#doc1,purpos,1,693,1.3863,1.3863
cybersecurity.txt#doc1,competitor,1,693,2.0794,2.0794
cybersecurity.txt#doc1,state,3,693,0.9808,2.9425
cybersecurity.txt#doc1,clickandshoot,1,693,2.0794,2.0794
cybersecurity.txt#doc1,close,1,693,1.3863,1.3863
cybersecurity.txt#doc1,alli,1,693,2.0794,2.0794
cybersecurity.txt#doc1,eventu,1,693,1.3863,1.3863
cybersecurity.txt#doc1,made,1,693,0.6931,0.6931
cybersecurity.txt#doc1,adversari,2,693,2.0794,4.1589
cybersecurity.txt#doc1,2016,1,693,2.0794,2.0794
cybersecurity.txt#doc1,russia,1,693,2.0794,2.0794
cybersecurity.txt#doc1,north,1,693,2.0794,2.0794
cybersecurity.txt#doc1,korea,1,693,2.0794,2.0794
cybersecurity.txt#doc1,employe,1,693,1.3863,1.3863
cybersecurity.txt#doc1,recruit,1,693,2.0794,2.0794
cybersecurity.txt#doc1,high,1,693,0.9808,0.9808
cybersecurity.txt#doc1,salari,1,693,2.0794,2.0794
cybersecurity.txt#doc1,anxiou,1,693,2.0794,2.0794
cybersecurity.txt#doc1,compet,1,693,2.0794,2.0794
cybersecurity.txt#doc1,cyberwarfar,2,693,2.0794,4.1589
cybersecurity.txt#doc1,2007,1,693,1.3863,1.3863
cybersecurity.txt#doc1,israel,1,693,2.0794,2.0794
cybersecurity.txt#doc1,microsoft,1,693,0.9808,0.9808
cybersecurity.txt#doc1,window,1,693,2.0794,2.0794
cybersecurity.txt#doc1,oper,1,693,0.47,0.47
cybersecurity.txt#doc1,equip,1,693,0.6931,0.6931
cybersecurity.txt#doc1,iran,2,693,2.0794,4.1589
cybersecurity.txt#doc1,refin,1,693,2.0794,2.0794
cybersecurity.txt#doc1,nuclear,1,693,2.0794,2.0794
cybersecurity.txt#doc1,respond,1,693,0.9808,0.9808
cybersecurity.txt#doc1,heavili,1,693,1.3863,1.3863
cybersecurity.txt#doc1,invest,1,693,0.2877,0.2877
cybersecurity.txt#doc1,capabl,1,693,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,cybersecur,13,397,0.6931,9.0109
Cybersecurity_in_Ethiopia.txt#doc2,ethiopia,11,397,1.3863,15.2492
Cybersecurity_in_Ethiopia.txt#doc2,1,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,increasingli,2,397,0.6931,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,critic,4,397,0.9808,3.9233
Cybersecurity_in_Ethiopia.txt#doc2,issu,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,nation,4,397,0.2877,1.1507
Cybersecurity_in_Ethiopia.txt#doc2,around,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,world,2,397,0.47,0.94
Cybersecurity_in_Ethiopia.txt#doc2,except,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,countri,4,397,0.47,1.88
Cybersecurity_in_Ethiopia.txt#doc2,continu,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,adopt,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,digit,11,397,0.2877,3.1645
Cybersecurity_in_Ethiopia.txt#doc2,technolog,1,397,0.1335,0.1335
Cybersecurity_in_Ethiopia.txt#doc2,risk,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,challeng,3,397,0.1335,0.4006
Cybersecurity_in_Ethiopia.txt#doc2,associ,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,cyber,5,397,1.3863,6.9315
Cybersecurity_in_Ethiopia.txt#doc2,threat,5,397,0.6931,3.4657
Cybersecurity_in_Ethiopia.txt#doc2,grow,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,parallel,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,2,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,recent,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,year,1,397,0.2877,0.2877
Cybersecurity_in_Ethiopia.txt#doc2,made,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,signific,2,397,0.1335,0.2671
Cybersecurity_in_Ethiopia.txt#doc2,stride,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,expand,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,infrastructur,4,397,0.47,1.88
Cybersecurity_in_Ethiopia.txt#doc2,initi,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,like,2,397,0.2877,0.5754
Cybersecurity_in_Ethiopia.txt#doc2,2025,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,govern,4,397,0.2877,1.1507
Cybersecurity_in_Ethiopia.txt#doc2,aim,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,transform,2,397,0.2877,0.5754
Cybersecurity_in_Ethiopia.txt#doc2,economi,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,technologydriven,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,develop,4,397,0.1335,0.5341
Cybersecurity_in_Ethiopia.txt#doc2,3,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,growth,1,397,0.2877,0.2877
Cybersecurity_in_Ethiopia.txt#doc2,internet,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,access,1,397,0.1335,0.1335
Cybersecurity_in_Ethiopia.txt#doc2,mobil,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,bank,3,397,0.9808,2.9425
Cybersecurity_in_Ethiopia.txt#doc2,egovern,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,platform,2,397,0.9808,1.9617
Cybersecurity_in_Ethiopia.txt#doc2,improv,3,397,0.47,1.41
Cybersecurity_in_Ethiopia.txt#doc2,servic,3,397,0.47,1.41
Cybersecurity_in_Ethiopia.txt#doc2,deliveri,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,econom,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,opportun,2,397,1.3863,2.7726
Cybersecurity_in_Ethiopia.txt#doc2,howev,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,expans,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,also,4,397,0.0,0.0
Cybersecurity_in_Ethiopia.txt#doc2,introduc,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,new,2,397,0.47,0.94
Cybersecurity_in_Ethiopia.txt#doc2,vulner,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,4,1,397,0.2877,0.2877
Cybersecurity_in_Ethiopia.txt#doc2,ethiopian,3,397,1.3863,4.1589
Cybersecurity_in_Ethiopia.txt#doc2,institut,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,experienc,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,incid,2,397,2.0794,4.1589
Cybersecurity_in_Ethiopia.txt#doc2,websit,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,defac,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,email,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,phish,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,attack,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,ransomwar,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,may,2,397,0.6931,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,seem,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,minor,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,expos,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,weak,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,defens,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,5,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,public,3,397,0.2877,0.863
Cybersecurity_in_Ethiopia.txt#doc2,awar,2,397,1.3863,2.7726
Cybersecurity_in_Ethiopia.txt#doc2,remain,3,397,0.6931,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,rel,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,low,2,397,1.3863,2.7726
Cybersecurity_in_Ethiopia.txt#doc2,mani,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,user,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,unfamiliar,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,basic,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,practic,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,use,1,397,0.0,0.0
Cybersecurity_in_Ethiopia.txt#doc2,strong,2,397,2.0794,4.1589
Cybersecurity_in_Ethiopia.txt#doc2,password,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,updat,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,softwar,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,avoid,2,397,2.0794,4.1589
Cybersecurity_in_Ethiopia.txt#doc2,suspici,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,link,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,6,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,lack,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,profession,2,397,0.9808,1.9617
Cybersecurity_in_Ethiopia.txt#doc2,anoth,2,397,0.9808,1.9617
Cybersecurity_in_Ethiopia.txt#doc2,major,2,397,0.47,0.94
Cybersecurity_in_Ethiopia.txt#doc2,concern,1,397,0.2877,0.2877
Cybersecurity_in_Ethiopia.txt#doc2,face,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,shortag,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,train,2,397,0.9808,1.9617
Cybersecurity_in_Ethiopia.txt#doc2,personnel,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,secur,7,397,0.2877,2.0138
Cybersecurity_in_Ethiopia.txt#doc2,system,4,397,0.1335,0.5341
Cybersecurity_in_Ethiopia.txt#doc2,respond,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,educ,2,397,0.2877,0.5754
Cybersecurity_in_Ethiopia.txt#doc2,other,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,7,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,2021,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,pass,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,proclam,2,397,2.0794,4.1589
Cybersecurity_in_Ethiopia.txt#doc2,establish,3,397,0.9808,2.9425
Cybersecurity_in_Ethiopia.txt#doc2,legal,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,framework,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,combat,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,cybercrim,2,397,2.0794,4.1589
Cybersecurity_in_Ethiopia.txt#doc2,protect,3,397,0.6931,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,law,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,mark,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,import,2,397,0.6931,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,step,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,formal,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,effort,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,8,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,inform,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,network,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,administr,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,insa,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,lead,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,agenc,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,manag,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,coordin,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,respons,2,397,0.1335,0.2671
Cybersecurity_in_Ethiopia.txt#doc2,9,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,despit,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,measur,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,matur,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,compar,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,global,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,standard,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,much,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,work,2,397,0.47,0.94
Cybersecurity_in_Ethiopia.txt#doc2,build,2,397,0.6931,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,privaci,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,trust,2,397,1.3863,2.7726
Cybersecurity_in_Ethiopia.txt#doc2,10,1,397,0.1335,0.1335
Cybersecurity_in_Ethiopia.txt#doc2,sector,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,healthcar,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,reliant,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,make,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,prime,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,target,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,cybercrimin,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,seek,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,financi,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,gain,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,polit,2,397,0.9808,1.9617
Cybersecurity_in_Ethiopia.txt#doc2,disrupt,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,11,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,becom,2,397,0.2877,0.5754
Cybersecurity_in_Ethiopia.txt#doc2,organ,1,397,0.2877,0.2877
Cybersecurity_in_Ethiopia.txt#doc2,sophist,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,actor,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,domest,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,intern,2,397,0.6931,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,back,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,statelevel,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,resourc,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,12,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,begun,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,cooper,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,region,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,partner,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,share,2,397,0.6931,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,intellig,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,resili,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,collabor,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,essenti,2,397,0.47,0.94
Cybersecurity_in_Ethiopia.txt#doc2,today,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,’,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,interconnect,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,13,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,crucial,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,readi,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,must,3,397,0.9808,2.9425
Cybersecurity_in_Ethiopia.txt#doc2,invest,2,397,0.2877,0.5754
Cybersecurity_in_Ethiopia.txt#doc2,gener,1,397,0.1335,0.1335
Cybersecurity_in_Ethiopia.txt#doc2,univers,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,special,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,program,2,397,0.6931,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,14,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,publicpriv,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,partnership,2,397,1.3863,2.7726
Cybersecurity_in_Ethiopia.txt#doc2,play,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,vital,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,role,2,397,0.6931,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,tech,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,compani,1,397,0.2877,0.2877
Cybersecurity_in_Ethiopia.txt#doc2,telecom,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,close,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,promot,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,data,2,397,0.2877,0.5754
Cybersecurity_in_Ethiopia.txt#doc2,handl,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,15,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,rise,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,social,2,397,0.1335,0.2671
Cybersecurity_in_Ethiopia.txt#doc2,media,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,present,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,misinform,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,propaganda,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,seriou,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,consequ,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,defend,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,requir,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,technic,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,polici,2,397,0.6931,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,solut,2,397,0.9808,1.9617
Cybersecurity_in_Ethiopia.txt#doc2,16,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,ident,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,eid,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,roll,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,ensur,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,integr,2,397,0.6931,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,person,1,397,0.2877,0.2877
Cybersecurity_in_Ethiopia.txt#doc2,breach,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,could,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,undermin,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,caus,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,harm,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,17,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,hygien,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,campaign,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,announc,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,help,2,397,0.6931,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,rais,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,citizen,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,need,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,understand,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,keep,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,common,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,trap,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,18,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,strategi,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,advanc,1,397,0.1335,0.1335
Cybersecurity_in_Ethiopia.txt#doc2,toward,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,foundat,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,part,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,equat,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,start,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,19,1,397,0.9808,0.9808
Cybersecurity_in_Ethiopia.txt#doc2,research,2,397,0.2877,0.5754
Cybersecurity_in_Ethiopia.txt#doc2,innov,1,397,0.1335,0.1335
Cybersecurity_in_Ethiopia.txt#doc2,support,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,local,1,397,0.47,0.47
Cybersecurity_in_Ethiopia.txt#doc2,startup,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,tailor,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,context,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,selfreli,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,20,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,conclus,1,397,0.6931,0.6931
Cybersecurity_in_Ethiopia.txt#doc2,press,1,397,2.0794,2.0794
Cybersecurity_in_Ethiopia.txt#doc2,skill,1,397,1.3863,1.3863
Cybersecurity_in_Ethiopia.txt#doc2,futur,1,397,0.47,0.47
Digital_Technology_Development_History.txt#doc3,digit,20,576,0.2877,5.7536
Digital_Technology_Development_History.txt#doc3,technolog,16,576,0.1335,2.1365
Digital_Technology_Development_History.txt#doc3,develop,8,576,0.1335,1.0683
Digital_Technology_Development_History.txt#doc3,histori,3,576,0.47,1.41
Digital_Technology_Development_History.txt#doc3,1,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,trace,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,back,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,fundament,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,need,2,576,0.47,0.94
